Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2025-01-03,^BVSP,open_vs_prev_close,120106.76,2025-01-02 16:00:00,BUY,1%,118905.69,2025-01-03 13:00:00,,0.005,0.005,118311.16,119500.22,False
2025-01-03,^BVSP,open_vs_prev_close,120106.76,2025-01-02 16:00:00,BUY,1%,118905.69,2025-01-03 13:00:00,,0.005,0.0075,118311.16,119797.48,False
2025-01-03,^BVSP,open_vs_prev_close,120106.76,2025-01-02 16:00:00,BUY,1%,118905.69,2025-01-03 13:00:00,,0.0075,0.002,118013.9,119143.5,False
2025-01-03,^BVSP,open_vs_prev_close,120106.76,2025-01-02 16:00:00,BUY,1%,118905.69,2025-01-03 13:00:00,,0.0075,0.005,118013.9,119500.22,False
2025-01-03,^BVSP,open_vs_prev_close,120106.76,2025-01-02 16:00:00,BUY,1%,118905.69,2025-01-03 13:00:00,,0.0075,0.0075,118013.9,119797.48,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.002,0.002,118686.29,119161.99,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.002,0.005,118686.29,119518.76,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.002,0.0075,118686.29,119816.07,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.005,0.002,118329.52,119161.99,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.005,0.005,118329.52,119518.76,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.005,0.0075,118329.52,119816.07,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.0075,0.002,118032.21,119161.99,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.0075,0.005,118032.21,119518.76,False
2025-01-06,^BVSP,open_vs_prev_open,120125.39,2025-01-03 10:00:00,BUY,1%,118924.14,2025-01-06 10:00:00,,0.0075,0.0075,118032.21,119816.07,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.002,0.002,119899.14,119420.5,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.002,0.005,119899.14,119061.52,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.002,0.0075,119899.14,118762.37,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.005,0.002,120258.12,119420.5,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.005,0.005,120258.12,119061.52,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.005,0.0075,120258.12,118762.37,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.0075,0.002,120557.27,119420.5,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.0075,0.005,120557.27,119061.52,False
2025-01-06,^BVSP,open_vs_prev_close,118475.07,2025-01-03 16:00:00,SELL,1%,119659.82,2025-01-06 10:00:00,,0.0075,0.0075,120557.27,118762.37,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.002,0.002,118407.82,118882.4,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.002,0.005,118407.82,119238.34,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.002,0.0075,118407.82,119534.95,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.005,0.002,118051.88,118882.4,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.005,0.005,118051.88,119238.34,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.005,0.0075,118051.88,119534.95,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.0075,0.002,117755.27,118882.4,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.0075,0.005,117755.27,119238.34,False
2025-01-06,^BVSP,open_vs_prev_max_vol_close,119843.55,2025-01-03 10:00:00,BUY,1%,118645.11,2025-01-06 10:00:00,,0.0075,0.0075,117755.27,119534.95,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.002,0.002,119958.76,119479.88,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.002,0.005,119958.76,119120.72,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.002,0.0075,119958.76,118821.43,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.005,0.002,120317.92,119479.88,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.005,0.005,120317.92,119120.72,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.005,0.0075,120317.92,118821.43,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.0075,0.002,120617.21,119479.88,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.0075,0.005,120617.21,119120.72,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,1%,119719.32,2025-01-07 10:00:00,,0.0075,0.0075,120617.21,118821.43,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.002,0.002,121146.47,120662.85,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.002,0.005,121146.47,120300.14,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.002,0.0075,121146.47,119997.88,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.005,0.002,121509.18,120662.85,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.005,0.005,121509.18,120300.14,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.005,0.0075,121509.18,119997.88,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.0075,0.002,121811.44,120662.85,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.0075,0.005,121811.44,120300.14,False
2025-01-07,^BVSP,open_vs_prev_open,118533.98,2025-01-06 10:00:00,SELL,2%,120904.66,2025-01-07 10:00:00,,0.0075,0.0075,121811.44,119997.88,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.002,0.002,121266.06,120781.96,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.002,0.005,121266.06,120418.89,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.002,0.0075,121266.06,120116.33,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.005,0.002,121629.13,120781.96,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.005,0.005,121629.13,120418.89,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.005,0.0075,121629.13,120116.33,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.0075,0.002,121931.69,120781.96,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.0075,0.005,121931.69,120418.89,False
2025-01-07,^BVSP,open_vs_prev_close,119825.75,2025-01-06 16:00:00,SELL,1%,121024.01,2025-01-07 10:00:00,,0.0075,0.0075,121931.69,120116.33,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.002,0.002,121292.68,120808.48,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.002,0.005,121292.68,120445.33,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.002,0.0075,121292.68,120142.7,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.005,0.002,121655.83,120808.48,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.005,0.005,121655.83,120445.33,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.005,0.0075,121655.83,120142.7,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.0075,0.002,121958.46,120808.48,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.0075,0.005,121958.46,120445.33,False
2025-01-07,^BVSP,open_vs_prev_max_vol_close,119852.06,2025-01-06 10:00:00,SELL,1%,121050.58,2025-01-07 10:00:00,,0.0075,0.0075,121958.46,120142.7,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.002,0.002,121768.38,121282.28,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.002,0.005,121768.38,120917.7,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.002,0.0075,121768.38,120613.89,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.005,0.002,122132.96,121282.28,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.005,0.005,122132.96,120917.7,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.005,0.0075,122132.96,120613.89,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.0075,0.002,122436.77,121282.28,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.0075,0.005,122436.77,120917.7,False
2025-01-07,^BVSP,open_vs_prev_max_high,120322.11,2025-01-06 12:00:00,SELL,1%,121525.33,2025-01-07 12:00:00,120322.11,0.0075,0.0075,122436.77,120613.89,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.002,0.002,119706.72,120186.5,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.002,0.005,119706.72,120546.34,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.002,0.0075,119706.72,120846.21,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.005,0.002,119346.88,120186.5,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.005,0.005,119346.88,120546.34,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.005,0.0075,119346.88,120846.21,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.0075,0.002,119047.01,120186.5,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.0075,0.005,119047.01,120546.34,False
2025-01-08,^BVSP,open_vs_prev_close,121158.19,2025-01-07 16:00:00,BUY,1%,119946.61,2025-01-08 10:00:00,,0.0075,0.0075,119047.01,120846.21,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.002,0.002,119558.65,120037.85,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.002,0.005,119558.65,120397.24,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.002,0.0075,119558.65,120696.74,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.005,0.002,119199.26,120037.85,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.005,0.005,119199.26,120397.24,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.005,0.0075,119199.26,120696.74,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.0075,0.002,118899.76,120037.85,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.0075,0.005,118899.76,120397.24,False
2025-01-08,^BVSP,open_vs_prev_max_vol_close,121008.33,2025-01-07 10:00:00,BUY,1%,119798.25,2025-01-08 11:00:00,,0.0075,0.0075,118899.76,120696.74,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.002,0.002,119708.29,120188.09,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.002,0.005,119708.29,120547.93,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.002,0.0075,119708.29,120847.8,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.005,0.002,119348.45,120188.09,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.005,0.005,119348.45,120547.93,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.005,0.0075,119348.45,120847.8,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.0075,0.002,119048.58,120188.09,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.0075,0.005,119048.58,120547.93,False
2025-01-09,^BVSP,open_vs_prev_open,121159.79,2025-01-08 10:00:00,BUY,1%,119948.19,2025-01-09 10:00:00,,0.0075,0.0075,119048.58,120847.8,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.002,0.002,120437.06,119956.28,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.002,0.005,120437.06,119595.69,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.002,0.0075,120437.06,119295.19,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.005,0.002,120797.65,119956.28,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.005,0.005,120797.65,119595.69,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.005,0.0075,120797.65,119295.19,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.0075,0.002,121098.15,119956.28,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.0075,0.005,121098.15,119595.69,False
2025-01-15,^BVSP,open_vs_prev_open,119006.6,2025-01-14 10:00:00,SELL,1%,120196.67,2025-01-15 10:00:00,,0.0075,0.0075,121098.15,119295.19,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.002,0.002,120640.29,120158.69,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.002,0.005,120640.29,119797.49,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.002,0.0075,120640.29,119496.49,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.005,0.002,121001.49,120158.69,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.005,0.005,121001.49,119797.49,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.005,0.0075,121001.49,119496.49,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.0075,0.002,121302.49,120158.69,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.0075,0.005,121302.49,119797.49,False
2025-01-15,^BVSP,open_vs_prev_close,119207.42,2025-01-14 16:00:00,SELL,1%,120399.49,2025-01-15 10:00:00,,0.0075,0.0075,121302.49,119496.49,False
2025-01-15,^BVSP,open_vs_prev_max_high,119451.01,2025-01-14 16:00:00,SELL,1%,120645.52,2025-01-15 10:00:00,119451.01,0.002,0.002,120886.81,120404.23,False
